	Prediction	Target	Scores	Runtime
0	9	9	0.9086999893188477	775.6348699000009
1	2	2	0.9086999893188477	1.0730865999976231
2	1	1	0.9086999893188477	775.6348699000009
3	1	1	0.9086999893188477	1.0730865999976231
4	6	6	0.9086999893188477	775.6348699000009
5	1	1	0.9086999893188477	1.0730865999976231
6	4	4	0.9086999893188477	775.6348699000009
7	6	6	0.9086999893188477	1.0730865999976231
8	5	5	0.9086999893188477	775.6348699000009
9	7	7	0.9086999893188477	1.0730865999976231
10	4	4	0.9086999893188477	775.6348699000009
11	5	5	0.9086999893188477	1.0730865999976231
12	8	7	0.9086999893188477	775.6348699000009
13	3	3	0.9086999893188477	1.0730865999976231
14	4	4	0.9086999893188477	775.6348699000009
15	1	1	0.9086999893188477	1.0730865999976231
16	6	2	0.9086999893188477	775.6348699000009
17	4	4	0.9086999893188477	1.0730865999976231
18	8	8	0.9086999893188477	775.6348699000009
19	0	0	0.9086999893188477	1.0730865999976231
20	2	2	0.9086999893188477	775.6348699000009
21	5	5	0.9086999893188477	1.0730865999976231
22	7	7	0.9086999893188477	775.6348699000009
23	5	9	0.9086999893188477	1.0730865999976231
24	1	1	0.9086999893188477	775.6348699000009
25	6	4	0.9086999893188477	1.0730865999976231
26	6	6	0.9086999893188477	775.6348699000009
27	0	0	0.9086999893188477	1.0730865999976231
28	9	9	0.9086999893188477	775.6348699000009
29	3	3	0.9086999893188477	1.0730865999976231
30	8	8	0.9086999893188477	775.6348699000009
31	8	8	0.9086999893188477	1.0730865999976231
32	3	3	0.9086999893188477	775.6348699000009
33	3	3	0.9086999893188477	1.0730865999976231
34	8	8	0.9086999893188477	775.6348699000009
35	0	0	0.9086999893188477	1.0730865999976231
36	7	7	0.9086999893188477	775.6348699000009
37	5	5	0.9086999893188477	1.0730865999976231
38	7	7	0.9086999893188477	775.6348699000009
39	9	9	0.9086999893188477	1.0730865999976231
40	0	6	0.9086999893188477	775.6348699000009
41	1	1	0.9086999893188477	1.0730865999976231
42	6	3	0.9086999893188477	775.6348699000009
43	7	7	0.9086999893188477	1.0730865999976231
44	6	6	0.9086999893188477	775.6348699000009
45	7	7	0.9086999893188477	1.0730865999976231
46	2	2	0.9086999893188477	775.6348699000009
47	1	1	0.9086999893188477	1.0730865999976231
48	4	2	0.9086999893188477	775.6348699000009
49	6	2	0.9086999893188477	1.0730865999976231
50	4	4	0.9086999893188477	775.6348699000009
51	4	4	0.9086999893188477	1.0730865999976231
52	5	5	0.9086999893188477	775.6348699000009
53	8	8	0.9086999893188477	1.0730865999976231
54	2	2	0.9086999893188477	775.6348699000009
55	2	2	0.9086999893188477	1.0730865999976231
56	8	8	0.9086999893188477	775.6348699000009
57	6	4	0.9086999893188477	1.0730865999976231
58	8	8	0.9086999893188477	775.6348699000009
59	0	0	0.9086999893188477	1.0730865999976231
60	7	7	0.9086999893188477	775.6348699000009
61	7	7	0.9086999893188477	1.0730865999976231
62	8	8	0.9086999893188477	775.6348699000009
63	5	5	0.9086999893188477	1.0730865999976231
64	1	1	0.9086999893188477	775.6348699000009
65	1	1	0.9086999893188477	1.0730865999976231
66	2	2	0.9086999893188477	775.6348699000009
67	4	3	0.9086999893188477	1.0730865999976231
68	7	9	0.9086999893188477	775.6348699000009
69	8	8	0.9086999893188477	1.0730865999976231
70	7	7	0.9086999893188477	775.6348699000009
71	0	0	0.9086999893188477	1.0730865999976231
72	2	2	0.9086999893188477	775.6348699000009
73	6	6	0.9086999893188477	1.0730865999976231
74	4	2	0.9086999893188477	775.6348699000009
75	3	3	0.9086999893188477	1.0730865999976231
76	1	1	0.9086999893188477	775.6348699000009
77	2	2	0.9086999893188477	1.0730865999976231
78	8	8	0.9086999893188477	775.6348699000009
79	4	4	0.9086999893188477	1.0730865999976231
80	1	1	0.9086999893188477	775.6348699000009
81	8	8	0.9086999893188477	1.0730865999976231
82	5	5	0.9086999893188477	775.6348699000009
83	9	9	0.9086999893188477	1.0730865999976231
84	5	5	0.9086999893188477	775.6348699000009
85	0	0	0.9086999893188477	1.0730865999976231
86	3	3	0.9086999893188477	775.6348699000009
87	2	2	0.9086999893188477	1.0730865999976231
88	0	0	0.9086999893188477	775.6348699000009
89	6	6	0.9086999893188477	1.0730865999976231
90	5	5	0.9086999893188477	775.6348699000009
91	3	3	0.9086999893188477	1.0730865999976231
92	6	6	0.9086999893188477	775.6348699000009
93	7	7	0.9086999893188477	1.0730865999976231
94	1	1	0.9086999893188477	775.6348699000009
95	8	8	0.9086999893188477	1.0730865999976231
96	0	0	0.9086999893188477	775.6348699000009
97	1	1	0.9086999893188477	1.0730865999976231
98	4	4	0.9086999893188477	775.6348699000009
